hunt_code,prefix,present_report_year,first_missing_report_year,present_model_year,first_missing_model_year,reappears_later,permanent_through_2026,source_files_present_year,source_pages_present_year
EA1245,EA,2025,2026,2026,2027,NO,YES,2025/2025_PERMITS=2026_MODEL__ANTLERLESS DRAW RESULTS.pdf|2025/2025_PERMITS=2026_MODEL__YOUTH ANTLERLESS DRAW RESULTS.pdf,150|156
EA1250,EA,2025,2026,2026,2027,NO,YES,2025/2025_PERMITS=2026_MODEL__ANTLERLESS DRAW RESULTS.pdf|2025/2025_PERMITS=2026_MODEL__YOUTH ANTLERLESS DRAW RESULTS.pdf,151|157
EA1251,EA,2025,2026,2026,2027,NO,YES,2025/2025_PERMITS=2026_MODEL__ANTLERLESS DRAW RESULTS.pdf|2025/2025_PERMITS=2026_MODEL__YOUTH ANTLERLESS DRAW RESULTS.pdf,152|158
EA1254,EA,2025,2026,2026,2027,NO,YES,2025/2025_PERMITS=2026_MODEL__ANTLERLESS DRAW RESULTS.pdf|2025/2025_PERMITS=2026_MODEL__YOUTH ANTLERLESS DRAW RESULTS.pdf,153|159
EA1256,EA,2025,2026,2026,2027,NO,YES,2025/2025_PERMITS=2026_MODEL__ANTLERLESS DRAW RESULTS.pdf|2025/2025_PERMITS=2026_MODEL__YOUTH ANTLERLESS DRAW RESULTS.pdf,154|160
EA1257,EA,2025,2026,2026,2027,NO,YES,2025/2025_PERMITS=2026_MODEL__ANTLERLESS DRAW RESULTS.pdf|2025/2025_PERMITS=2026_MODEL__YOUTH ANTLERLESS DRAW RESULTS.pdf,155|161
EA1259,EA,2025,2026,2026,2027,NO,YES,2025/2025_PERMITS=2026_MODEL__ANTLERLESS DRAW RESULTS.pdf|2025/2025_PERMITS=2026_MODEL__YOUTH ANTLERLESS DRAW RESULTS.pdf,156|162
EA1260,EA,2025,2026,2026,2027,NO,YES,2025/2025_PERMITS=2026_MODEL__ANTLERLESS DRAW RESULTS.pdf,163
EA1261,EA,2025,2026,2026,2027,NO,YES,2025/2025_PERMITS=2026_MODEL__ANTLERLESS DRAW RESULTS.pdf|2025/2025_PERMITS=2026_MODEL__YOUTH ANTLERLESS DRAW RESULTS.pdf,157|164
EA1263,EA,2025,2026,2026,2027,NO,YES,2025/2025_PERMITS=2026_MODEL__ANTLERLESS DRAW RESULTS.pdf|2025/2025_PERMITS=2026_MODEL__YOUTH ANTLERLESS DRAW RESULTS.pdf,158|165
EA1264,EA,2025,2026,2026,2027,NO,YES,2025/2025_PERMITS=2026_MODEL__ANTLERLESS DRAW RESULTS.pdf|2025/2025_PERMITS=2026_MODEL__YOUTH ANTLERLESS DRAW RESULTS.pdf,159|166
EA1265,EA,2025,2026,2026,2027,NO,YES,2025/2025_PERMITS=2026_MODEL__ANTLERLESS DRAW RESULTS.pdf|2025/2025_PERMITS=2026_MODEL__YOUTH ANTLERLESS DRAW RESULTS.pdf,160|167
EA1266,EA,2025,2026,2026,2027,NO,YES,2025/2025_PERMITS=2026_MODEL__ANTLERLESS DRAW RESULTS.pdf|2025/2025_PERMITS=2026_MODEL__YOUTH ANTLERLESS DRAW RESULTS.pdf,161|168
EA1267,EA,2025,2026,2026,2027,NO,YES,2025/2025_PERMITS=2026_MODEL__ANTLERLESS DRAW RESULTS.pdf|2025/2025_PERMITS=2026_MODEL__YOUTH ANTLERLESS DRAW RESULTS.pdf,162|169
EA1268,EA,2025,2026,2026,2027,NO,YES,2025/2025_PERMITS=2026_MODEL__ANTLERLESS DRAW RESULTS.pdf|2025/2025_PERMITS=2026_MODEL__YOUTH ANTLERLESS DRAW RESULTS.pdf,163|170
EA1269,EA,2025,2026,2026,2027,NO,YES,2025/2025_PERMITS=2026_MODEL__ANTLERLESS DRAW RESULTS.pdf|2025/2025_PERMITS=2026_MODEL__YOUTH ANTLERLESS DRAW RESULTS.pdf,164|171
EA1272,EA,2025,2026,2026,2027,NO,YES,2025/2025_PERMITS=2026_MODEL__ANTLERLESS DRAW RESULTS.pdf|2025/2025_PERMITS=2026_MODEL__YOUTH ANTLERLESS DRAW RESULTS.pdf,165|172
EA1273,EA,2025,2026,2026,2027,NO,YES,2025/2025_PERMITS=2026_MODEL__ANTLERLESS DRAW RESULTS.pdf|2025/2025_PERMITS=2026_MODEL__YOUTH ANTLERLESS DRAW RESULTS.pdf,166|173
EA1274,EA,2025,2026,2026,2027,NO,YES,2025/2025_PERMITS=2026_MODEL__ANTLERLESS DRAW RESULTS.pdf|2025/2025_PERMITS=2026_MODEL__YOUTH ANTLERLESS DRAW RESULTS.pdf,167|174
EA1276,EA,2025,2026,2026,2027,NO,YES,2025/2025_PERMITS=2026_MODEL__ANTLERLESS DRAW RESULTS.pdf|2025/2025_PERMITS=2026_MODEL__YOUTH ANTLERLESS DRAW RESULTS.pdf,168|175
EA1277,EA,2025,2026,2026,2027,NO,YES,2025/2025_PERMITS=2026_MODEL__ANTLERLESS DRAW RESULTS.pdf|2025/2025_PERMITS=2026_MODEL__YOUTH ANTLERLESS DRAW RESULTS.pdf,169|176
EA1278,EA,2025,2026,2026,2027,NO,YES,2025/2025_PERMITS=2026_MODEL__ANTLERLESS DRAW RESULTS.pdf|2025/2025_PERMITS=2026_MODEL__YOUTH ANTLERLESS DRAW RESULTS.pdf,170|177
EA1279,EA,2025,2026,2026,2027,NO,YES,2025/2025_PERMITS=2026_MODEL__ANTLERLESS DRAW RESULTS.pdf|2025/2025_PERMITS=2026_MODEL__YOUTH ANTLERLESS DRAW RESULTS.pdf,171|178
EA1280,EA,2025,2026,2026,2027,NO,YES,2025/2025_PERMITS=2026_MODEL__ANTLERLESS DRAW RESULTS.pdf|2025/2025_PERMITS=2026_MODEL__YOUTH ANTLERLESS DRAW RESULTS.pdf,172|179
EA1281,EA,2025,2026,2026,2027,NO,YES,2025/2025_PERMITS=2026_MODEL__ANTLERLESS DRAW RESULTS.pdf|2025/2025_PERMITS=2026_MODEL__YOUTH ANTLERLESS DRAW RESULTS.pdf,173|180
EA1282,EA,2025,2026,2026,2027,NO,YES,2025/2025_PERMITS=2026_MODEL__ANTLERLESS DRAW RESULTS.pdf,181
EA1283,EA,2025,2026,2026,2027,NO,YES,2025/2025_PERMITS=2026_MODEL__ANTLERLESS DRAW RESULTS.pdf,182
EA1284,EA,2025,2026,2026,2027,NO,YES,2025/2025_PERMITS=2026_MODEL__ANTLERLESS DRAW RESULTS.pdf|2025/2025_PERMITS=2026_MODEL__YOUTH ANTLERLESS DRAW RESULTS.pdf,174|183
EA1285,EA,2025,2026,2026,2027,NO,YES,2025/2025_PERMITS=2026_MODEL__ANTLERLESS DRAW RESULTS.pdf|2025/2025_PERMITS=2026_MODEL__YOUTH ANTLERLESS DRAW RESULTS.pdf,175|184
EA1286,EA,2025,2026,2026,2027,NO,YES,2025/2025_PERMITS=2026_MODEL__ANTLERLESS DRAW RESULTS.pdf|2025/2025_PERMITS=2026_MODEL__YOUTH ANTLERLESS DRAW RESULTS.pdf,176|185
EA2033,EA,2025,2026,2026,2027,NO,YES,2025/2025_PERMITS=2026_MODEL__ANTLERLESS DRAW RESULTS.pdf,186
EA2034,EA,2025,2026,2026,2027,NO,YES,2025/2025_PERMITS=2026_MODEL__ANTLERLESS DRAW RESULTS.pdf,187
EA2036,EA,2025,2026,2026,2027,NO,YES,2025/2025_PERMITS=2026_MODEL__ANTLERLESS DRAW RESULTS.pdf|2025/2025_PERMITS=2026_MODEL__YOUTH ANTLERLESS DRAW RESULTS.pdf,177|188
EA2037,EA,2025,2026,2026,2027,NO,YES,2025/2025_PERMITS=2026_MODEL__ANTLERLESS DRAW RESULTS.pdf|2025/2025_PERMITS=2026_MODEL__YOUTH ANTLERLESS DRAW RESULTS.pdf,178|189
EA2038,EA,2025,2026,2026,2027,NO,YES,2025/2025_PERMITS=2026_MODEL__ANTLERLESS DRAW RESULTS.pdf|2025/2025_PERMITS=2026_MODEL__YOUTH ANTLERLESS DRAW RESULTS.pdf,179|190
EB3561,EB,2025,2026,2026,2027,NO,YES,2025/2025_PERMITS=2026_MODEL__L.E. BIG GAME DRAW RESULTS.pdf|2025/2025_PERMITS=2026_MODEL__L.E. ELK.pdf,198|392
EB3609,EB,2025,2026,2026,2027,NO,YES,2025/2025_PERMITS=2026_MODEL__L.E. BIG GAME DRAW RESULTS.pdf|2025/2025_PERMITS=2026_MODEL__L.E. ELK.pdf,207|401
EB3617,EB,2025,2026,2026,2027,NO,YES,2025/2025_PERMITS=2026_MODEL__L.E. BIG GAME DRAW RESULTS.pdf|2025/2025_PERMITS=2026_MODEL__L.E. ELK.pdf,212|406
MA1005,MA,2025,2026,2026,2027,NO,YES,2025/2025_PERMITS=2026_MODEL__ANTLERLESS DRAW RESULTS.pdf,192
MA1007,MA,2025,2026,2026,2027,NO,YES,2025/2025_PERMITS=2026_MODEL__ANTLERLESS DRAW RESULTS.pdf,193
MA1008,MA,2025,2026,2026,2027,NO,YES,2025/2025_PERMITS=2026_MODEL__ANTLERLESS DRAW RESULTS.pdf,194
MA1009,MA,2025,2026,2026,2027,NO,YES,2025/2025_PERMITS=2026_MODEL__ANTLERLESS DRAW RESULTS.pdf,195
MA1010,MA,2025,2026,2026,2027,NO,YES,2025/2025_PERMITS=2026_MODEL__ANTLERLESS DRAW RESULTS.pdf,196
MB6200,MB,2025,2026,2026,2027,NO,YES,2025/2025_PERMITS=2026_MODEL__L.E. BIG GAME DRAW RESULTS.pdf|2025/2025_PERMITS=2026_MODEL__O.I.L. BISON.pdf|2025/2025_PERMITS=2026_MODEL__OIL DRAW RESULTS.pdf,13|14|511
MB6207,MB,2025,2026,2026,2027,NO,YES,2025/2025_PERMITS=2026_MODEL__L.E. BIG GAME DRAW RESULTS.pdf|2025/2025_PERMITS=2026_MODEL__O.I.L. BISON.pdf|2025/2025_PERMITS=2026_MODEL__OIL DRAW RESULTS.pdf,16|17|514
MB6209,MB,2025,2026,2026,2027,NO,YES,2025/2025_PERMITS=2026_MODEL__L.E. BIG GAME DRAW RESULTS.pdf|2025/2025_PERMITS=2026_MODEL__O.I.L. DESERT BIGHORN SHEEP.pdf|2025/2025_PERMITS=2026_MODEL__OIL DRAW RESULTS.pdf,1|19|516
MB6217,MB,2025,2026,2026,2027,NO,YES,2025/2025_PERMITS=2026_MODEL__L.E. BIG GAME DRAW RESULTS.pdf|2025/2025_PERMITS=2026_MODEL__O.I.L. DESERT BIGHORN SHEEP.pdf|2025/2025_PERMITS=2026_MODEL__OIL DRAW RESULTS.pdf,3|21|518
MB6220,MB,2025,2026,2026,2027,NO,YES,2025/2025_PERMITS=2026_MODEL__L.E. BIG GAME DRAW RESULTS.pdf|2025/2025_PERMITS=2026_MODEL__O.I.L. DESERT BIGHORN SHEEP.pdf|2025/2025_PERMITS=2026_MODEL__OIL DRAW RESULTS.pdf,5|23|520
MB6223,MB,2025,2026,2026,2027,NO,YES,2025/2025_PERMITS=2026_MODEL__L.E. BIG GAME DRAW RESULTS.pdf|2025/2025_PERMITS=2026_MODEL__O.I.L. DESERT BIGHORN SHEEP.pdf|2025/2025_PERMITS=2026_MODEL__OIL DRAW RESULTS.pdf,7|25|522
MB6224,MB,2025,2026,2026,2027,NO,YES,2025/2025_PERMITS=2026_MODEL__L.E. BIG GAME DRAW RESULTS.pdf|2025/2025_PERMITS=2026_MODEL__O.I.L. DESERT BIGHORN SHEEP.pdf|2025/2025_PERMITS=2026_MODEL__OIL DRAW RESULTS.pdf,8|26|523
MB6225,MB,2025,2026,2026,2027,NO,YES,2025/2025_PERMITS=2026_MODEL__L.E. BIG GAME DRAW RESULTS.pdf|2025/2025_PERMITS=2026_MODEL__O.I.L. DESERT BIGHORN SHEEP.pdf|2025/2025_PERMITS=2026_MODEL__OIL DRAW RESULTS.pdf,9|27|524
MB6240,MB,2025,2026,2026,2027,NO,YES,2025/2025_PERMITS=2026_MODEL__L.E. BIG GAME DRAW RESULTS.pdf|2025/2025_PERMITS=2026_MODEL__O.I.L. DESERT BIGHORN SHEEP.pdf|2025/2025_PERMITS=2026_MODEL__OIL DRAW RESULTS.pdf,10|28|525
MB6254,MB,2025,2026,2026,2027,NO,YES,2025/2025_PERMITS=2026_MODEL__L.E. BIG GAME DRAW RESULTS.pdf|2025/2025_PERMITS=2026_MODEL__O.I.L. DESERT BIGHORN SHEEP.pdf|2025/2025_PERMITS=2026_MODEL__OIL DRAW RESULTS.pdf,12|30|527
MB6257,MB,2025,2026,2026,2027,NO,YES,2025/2025_PERMITS=2026_MODEL__L.E. BIG GAME DRAW RESULTS.pdf|2025/2025_PERMITS=2026_MODEL__O.I.L. DESERT BIGHORN SHEEP.pdf|2025/2025_PERMITS=2026_MODEL__OIL DRAW RESULTS.pdf,14|32|529
MB6259,MB,2025,2026,2026,2027,NO,YES,2025/2025_PERMITS=2026_MODEL__L.E. BIG GAME DRAW RESULTS.pdf|2025/2025_PERMITS=2026_MODEL__O.I.L. DESERT BIGHORN SHEEP.pdf|2025/2025_PERMITS=2026_MODEL__OIL DRAW RESULTS.pdf,16|34|531
PB5343,PB,2025,2026,2026,2027,NO,YES,2025/2025_PERMITS=2026_MODEL__L.E. BIG GAME DRAW RESULTS.pdf|2025/2025_PERMITS=2026_MODEL__L.E. PRONGHORN.pdf|2025/2025_PERMITS=2026_MODEL__LE PRONGHORN DRAW RESULTS.pdf,87|88|494
PD1000,PD,2025,2026,2026,2027,NO,YES,2025/2025_PERMITS=2026_MODEL__ANTLERLESS DRAW RESULTS.pdf|2025/2025_PERMITS=2026_MODEL__YOUTH ANTLERLESS DRAW RESULTS.pdf,181|198
PD1012,PD,2025,2026,2026,2027,NO,YES,2025/2025_PERMITS=2026_MODEL__ANTLERLESS DRAW RESULTS.pdf|2025/2025_PERMITS=2026_MODEL__YOUTH ANTLERLESS DRAW RESULTS.pdf,182|199
PD1017,PD,2025,2026,2026,2027,NO,YES,2025/2025_PERMITS=2026_MODEL__ANTLERLESS DRAW RESULTS.pdf|2025/2025_PERMITS=2026_MODEL__YOUTH ANTLERLESS DRAW RESULTS.pdf,183|200
PD1031,PD,2025,2026,2026,2027,NO,YES,2025/2025_PERMITS=2026_MODEL__ANTLERLESS DRAW RESULTS.pdf|2025/2025_PERMITS=2026_MODEL__YOUTH ANTLERLESS DRAW RESULTS.pdf,184|201
PD1033,PD,2025,2026,2026,2027,NO,YES,2025/2025_PERMITS=2026_MODEL__ANTLERLESS DRAW RESULTS.pdf|2025/2025_PERMITS=2026_MODEL__YOUTH ANTLERLESS DRAW RESULTS.pdf,185|202
PD1034,PD,2025,2026,2026,2027,NO,YES,2025/2025_PERMITS=2026_MODEL__ANTLERLESS DRAW RESULTS.pdf|2025/2025_PERMITS=2026_MODEL__YOUTH ANTLERLESS DRAW RESULTS.pdf,186|203
PD1035,PD,2025,2026,2026,2027,NO,YES,2025/2025_PERMITS=2026_MODEL__ANTLERLESS DRAW RESULTS.pdf|2025/2025_PERMITS=2026_MODEL__YOUTH ANTLERLESS DRAW RESULTS.pdf,187|204
PD1043,PD,2025,2026,2026,2027,NO,YES,2025/2025_PERMITS=2026_MODEL__ANTLERLESS DRAW RESULTS.pdf|2025/2025_PERMITS=2026_MODEL__YOUTH ANTLERLESS DRAW RESULTS.pdf,188|205
PD1044,PD,2025,2026,2026,2027,NO,YES,2025/2025_PERMITS=2026_MODEL__ANTLERLESS DRAW RESULTS.pdf|2025/2025_PERMITS=2026_MODEL__YOUTH ANTLERLESS DRAW RESULTS.pdf,189|206
PD1047,PD,2025,2026,2026,2027,NO,YES,2025/2025_PERMITS=2026_MODEL__ANTLERLESS DRAW RESULTS.pdf|2025/2025_PERMITS=2026_MODEL__YOUTH ANTLERLESS DRAW RESULTS.pdf,190|207
PD1048,PD,2025,2026,2026,2027,NO,YES,2025/2025_PERMITS=2026_MODEL__ANTLERLESS DRAW RESULTS.pdf|2025/2025_PERMITS=2026_MODEL__YOUTH ANTLERLESS DRAW RESULTS.pdf,191|208
PD1049,PD,2025,2026,2026,2027,NO,YES,2025/2025_PERMITS=2026_MODEL__ANTLERLESS DRAW RESULTS.pdf|2025/2025_PERMITS=2026_MODEL__YOUTH ANTLERLESS DRAW RESULTS.pdf,192|209
PD1050,PD,2025,2026,2026,2027,NO,YES,2025/2025_PERMITS=2026_MODEL__ANTLERLESS DRAW RESULTS.pdf|2025/2025_PERMITS=2026_MODEL__YOUTH ANTLERLESS DRAW RESULTS.pdf,193|210
PD1051,PD,2025,2026,2026,2027,NO,YES,2025/2025_PERMITS=2026_MODEL__ANTLERLESS DRAW RESULTS.pdf|2025/2025_PERMITS=2026_MODEL__YOUTH ANTLERLESS DRAW RESULTS.pdf,194|211
PD1052,PD,2025,2026,2026,2027,NO,YES,2025/2025_PERMITS=2026_MODEL__ANTLERLESS DRAW RESULTS.pdf|2025/2025_PERMITS=2026_MODEL__YOUTH ANTLERLESS DRAW RESULTS.pdf,195|212
PD1053,PD,2025,2026,2026,2027,NO,YES,2025/2025_PERMITS=2026_MODEL__ANTLERLESS DRAW RESULTS.pdf|2025/2025_PERMITS=2026_MODEL__YOUTH ANTLERLESS DRAW RESULTS.pdf,196|213
PD1054,PD,2025,2026,2026,2027,NO,YES,2025/2025_PERMITS=2026_MODEL__ANTLERLESS DRAW RESULTS.pdf|2025/2025_PERMITS=2026_MODEL__YOUTH ANTLERLESS DRAW RESULTS.pdf,197|214
PD1055,PD,2025,2026,2026,2027,NO,YES,2025/2025_PERMITS=2026_MODEL__ANTLERLESS DRAW RESULTS.pdf,215
PD1056,PD,2025,2026,2026,2027,NO,YES,2025/2025_PERMITS=2026_MODEL__ANTLERLESS DRAW RESULTS.pdf|2025/2025_PERMITS=2026_MODEL__YOUTH ANTLERLESS DRAW RESULTS.pdf,198|216
PD1057,PD,2025,2026,2026,2027,NO,YES,2025/2025_PERMITS=2026_MODEL__ANTLERLESS DRAW RESULTS.pdf|2025/2025_PERMITS=2026_MODEL__YOUTH ANTLERLESS DRAW RESULTS.pdf,199|217
PD1058,PD,2025,2026,2026,2027,NO,YES,2025/2025_PERMITS=2026_MODEL__ANTLERLESS DRAW RESULTS.pdf|2025/2025_PERMITS=2026_MODEL__YOUTH ANTLERLESS DRAW RESULTS.pdf,200|218
PD1059,PD,2025,2026,2026,2027,NO,YES,2025/2025_PERMITS=2026_MODEL__ANTLERLESS DRAW RESULTS.pdf|2025/2025_PERMITS=2026_MODEL__YOUTH ANTLERLESS DRAW RESULTS.pdf,201|219
PD1060,PD,2025,2026,2026,2027,NO,YES,2025/2025_PERMITS=2026_MODEL__ANTLERLESS DRAW RESULTS.pdf|2025/2025_PERMITS=2026_MODEL__YOUTH ANTLERLESS DRAW RESULTS.pdf,202|220
RE1000,RE,2025,2026,2026,2027,NO,YES,2025/2025_PERMITS=2026_MODEL__ANTLERLESS DRAW RESULTS.pdf,222
