source_year,model_year,source_scope,source_pdf,pdf_page,hunt_code,family,raw_hunt_name,residency,points,eligible_applicants,bonus_permits,regular_permits,total_permits,success_ratio,record_type,extraction_status,parse_method
2025,2026,LIMITED_ENTRY_ELK,2025_PERMITS=2026_MODEL__L.E. BULL ELK DRAW RESULTS.pdf,175,EB3534,EB,Cwmu Bull Elk - Little Red Creek - Any Legal Weapon,Nonresident,28,0,0,0,0,N/A,POINT_ROW,OK,PDFPLUMBER_2025_LE_OIL_UPLOADED_PDF_KEEP_ZERO_ROWS
2025,2026,LIMITED_ENTRY_ELK,2025_PERMITS=2026_MODEL__L.E. BULL ELK DRAW RESULTS.pdf,175,EB3534,EB,Cwmu Bull Elk - Little Red Creek - Any Legal Weapon,Resident,27,0,0,0,0,N/A,POINT_ROW,OK,PDFPLUMBER_2025_LE_OIL_UPLOADED_PDF_KEEP_ZERO_ROWS
2025,2026,LIMITED_ENTRY_ELK,2025_PERMITS=2026_MODEL__L.E. BULL ELK DRAW RESULTS.pdf,175,EB3534,EB,Cwmu Bull Elk - Little Red Creek - Any Legal Weapon,Nonresident,27,0,0,0,0,N/A,POINT_ROW,OK,PDFPLUMBER_2025_LE_OIL_UPLOADED_PDF_KEEP_ZERO_ROWS
2025,2026,LIMITED_ENTRY_ELK,2025_PERMITS=2026_MODEL__L.E. BULL ELK DRAW RESULTS.pdf,175,EB3534,EB,Cwmu Bull Elk - Little Red Creek - Any Legal Weapon,Resident,26,0,0,0,0,N/A,POINT_ROW,OK,PDFPLUMBER_2025_LE_OIL_UPLOADED_PDF_KEEP_ZERO_ROWS
2025,2026,LIMITED_ENTRY_ELK,2025_PERMITS=2026_MODEL__L.E. BULL ELK DRAW RESULTS.pdf,175,EB3534,EB,Cwmu Bull Elk - Little Red Creek - Any Legal Weapon,Nonresident,26,0,0,0,0,N/A,POINT_ROW,OK,PDFPLUMBER_2025_LE_OIL_UPLOADED_PDF_KEEP_ZERO_ROWS
2025,2026,LIMITED_ENTRY_ELK,2025_PERMITS=2026_MODEL__L.E. BULL ELK DRAW RESULTS.pdf,175,EB3534,EB,Cwmu Bull Elk - Little Red Creek - Any Legal Weapon,Resident,25,1,1,0,1,1 in 1.0,POINT_ROW,OK,PDFPLUMBER_2025_LE_OIL_UPLOADED_PDF_KEEP_ZERO_ROWS
2025,2026,LIMITED_ENTRY_ELK,2025_PERMITS=2026_MODEL__L.E. BULL ELK DRAW RESULTS.pdf,175,EB3534,EB,Cwmu Bull Elk - Little Red Creek - Any Legal Weapon,Nonresident,25,0,0,0,0,N/A,POINT_ROW,OK,PDFPLUMBER_2025_LE_OIL_UPLOADED_PDF_KEEP_ZERO_ROWS
2025,2026,LIMITED_ENTRY_ELK,2025_PERMITS=2026_MODEL__L.E. BULL ELK DRAW RESULTS.pdf,175,EB3534,EB,Cwmu Bull Elk - Little Red Creek - Any Legal Weapon,Resident,24,2,0,0,0,N/A,POINT_ROW,OK,PDFPLUMBER_2025_LE_OIL_UPLOADED_PDF_KEEP_ZERO_ROWS
2025,2026,LIMITED_ENTRY_ELK,2025_PERMITS=2026_MODEL__L.E. BULL ELK DRAW RESULTS.pdf,175,EB3534,EB,Cwmu Bull Elk - Little Red Creek - Any Legal Weapon,Nonresident,24,0,0,0,0,N/A,POINT_ROW,OK,PDFPLUMBER_2025_LE_OIL_UPLOADED_PDF_KEEP_ZERO_ROWS
2025,2026,LIMITED_ENTRY_ELK,2025_PERMITS=2026_MODEL__L.E. BULL ELK DRAW RESULTS.pdf,175,EB3534,EB,Cwmu Bull Elk - Little Red Creek - Any Legal Weapon,Resident,23,1,0,0,0,N/A,POINT_ROW,OK,PDFPLUMBER_2025_LE_OIL_UPLOADED_PDF_KEEP_ZERO_ROWS
2025,2026,LIMITED_ENTRY_ELK,2025_PERMITS=2026_MODEL__L.E. BULL ELK DRAW RESULTS.pdf,175,EB3534,EB,Cwmu Bull Elk - Little Red Creek - Any Legal Weapon,Nonresident,23,0,0,0,0,N/A,POINT_ROW,OK,PDFPLUMBER_2025_LE_OIL_UPLOADED_PDF_KEEP_ZERO_ROWS
2025,2026,LIMITED_ENTRY_ELK,2025_PERMITS=2026_MODEL__L.E. BULL ELK DRAW RESULTS.pdf,175,EB3534,EB,Cwmu Bull Elk - Little Red Creek - Any Legal Weapon,Resident,22,1,0,0,0,N/A,POINT_ROW,OK,PDFPLUMBER_2025_LE_OIL_UPLOADED_PDF_KEEP_ZERO_ROWS
2025,2026,LIMITED_ENTRY_ELK,2025_PERMITS=2026_MODEL__L.E. BULL ELK DRAW RESULTS.pdf,175,EB3534,EB,Cwmu Bull Elk - Little Red Creek - Any Legal Weapon,Nonresident,22,0,0,0,0,N/A,POINT_ROW,OK,PDFPLUMBER_2025_LE_OIL_UPLOADED_PDF_KEEP_ZERO_ROWS
2025,2026,LIMITED_ENTRY_ELK,2025_PERMITS=2026_MODEL__L.E. BULL ELK DRAW RESULTS.pdf,175,EB3534,EB,Cwmu Bull Elk - Little Red Creek - Any Legal Weapon,Resident,21,0,0,0,0,N/A,POINT_ROW,OK,PDFPLUMBER_2025_LE_OIL_UPLOADED_PDF_KEEP_ZERO_ROWS
2025,2026,LIMITED_ENTRY_ELK,2025_PERMITS=2026_MODEL__L.E. BULL ELK DRAW RESULTS.pdf,175,EB3534,EB,Cwmu Bull Elk - Little Red Creek - Any Legal Weapon,Nonresident,21,0,0,0,0,N/A,POINT_ROW,OK,PDFPLUMBER_2025_LE_OIL_UPLOADED_PDF_KEEP_ZERO_ROWS
2025,2026,LIMITED_ENTRY_ELK,2025_PERMITS=2026_MODEL__L.E. BULL ELK DRAW RESULTS.pdf,175,EB3534,EB,Cwmu Bull Elk - Little Red Creek - Any Legal Weapon,Resident,20,1,0,0,0,N/A,POINT_ROW,OK,PDFPLUMBER_2025_LE_OIL_UPLOADED_PDF_KEEP_ZERO_ROWS
2025,2026,LIMITED_ENTRY_ELK,2025_PERMITS=2026_MODEL__L.E. BULL ELK DRAW RESULTS.pdf,175,EB3534,EB,Cwmu Bull Elk - Little Red Creek - Any Legal Weapon,Nonresident,20,0,0,0,0,N/A,POINT_ROW,OK,PDFPLUMBER_2025_LE_OIL_UPLOADED_PDF_KEEP_ZERO_ROWS
2025,2026,LIMITED_ENTRY_ELK,2025_PERMITS=2026_MODEL__L.E. BULL ELK DRAW RESULTS.pdf,175,EB3534,EB,Cwmu Bull Elk - Little Red Creek - Any Legal Weapon,Resident,19,2,0,0,0,N/A,POINT_ROW,OK,PDFPLUMBER_2025_LE_OIL_UPLOADED_PDF_KEEP_ZERO_ROWS
2025,2026,LIMITED_ENTRY_ELK,2025_PERMITS=2026_MODEL__L.E. BULL ELK DRAW RESULTS.pdf,175,EB3534,EB,Cwmu Bull Elk - Little Red Creek - Any Legal Weapon,Nonresident,19,0,0,0,0,N/A,POINT_ROW,OK,PDFPLUMBER_2025_LE_OIL_UPLOADED_PDF_KEEP_ZERO_ROWS
2025,2026,LIMITED_ENTRY_ELK,2025_PERMITS=2026_MODEL__L.E. BULL ELK DRAW RESULTS.pdf,175,EB3534,EB,Cwmu Bull Elk - Little Red Creek - Any Legal Weapon,Resident,18,3,0,1,1,1 in 3.0,POINT_ROW,OK,PDFPLUMBER_2025_LE_OIL_UPLOADED_PDF_KEEP_ZERO_ROWS
2025,2026,LIMITED_ENTRY_ELK,2025_PERMITS=2026_MODEL__L.E. BULL ELK DRAW RESULTS.pdf,175,EB3534,EB,Cwmu Bull Elk - Little Red Creek - Any Legal Weapon,Nonresident,18,0,0,0,0,N/A,POINT_ROW,OK,PDFPLUMBER_2025_LE_OIL_UPLOADED_PDF_KEEP_ZERO_ROWS
2025,2026,LIMITED_ENTRY_ELK,2025_PERMITS=2026_MODEL__L.E. BULL ELK DRAW RESULTS.pdf,175,EB3534,EB,Cwmu Bull Elk - Little Red Creek - Any Legal Weapon,Resident,17,2,0,0,0,N/A,POINT_ROW,OK,PDFPLUMBER_2025_LE_OIL_UPLOADED_PDF_KEEP_ZERO_ROWS
2025,2026,LIMITED_ENTRY_ELK,2025_PERMITS=2026_MODEL__L.E. BULL ELK DRAW RESULTS.pdf,175,EB3534,EB,Cwmu Bull Elk - Little Red Creek - Any Legal Weapon,Nonresident,17,0,0,0,0,N/A,POINT_ROW,OK,PDFPLUMBER_2025_LE_OIL_UPLOADED_PDF_KEEP_ZERO_ROWS
2025,2026,LIMITED_ENTRY_ELK,2025_PERMITS=2026_MODEL__L.E. BULL ELK DRAW RESULTS.pdf,175,EB3534,EB,Cwmu Bull Elk - Little Red Creek - Any Legal Weapon,Resident,16,3,0,0,0,N/A,POINT_ROW,OK,PDFPLUMBER_2025_LE_OIL_UPLOADED_PDF_KEEP_ZERO_ROWS
2025,2026,LIMITED_ENTRY_ELK,2025_PERMITS=2026_MODEL__L.E. BULL ELK DRAW RESULTS.pdf,175,EB3534,EB,Cwmu Bull Elk - Little Red Creek - Any Legal Weapon,Nonresident,16,0,0,0,0,N/A,POINT_ROW,OK,PDFPLUMBER_2025_LE_OIL_UPLOADED_PDF_KEEP_ZERO_ROWS
2025,2026,LIMITED_ENTRY_ELK,2025_PERMITS=2026_MODEL__L.E. BULL ELK DRAW RESULTS.pdf,175,EB3534,EB,Cwmu Bull Elk - Little Red Creek - Any Legal Weapon,Resident,15,6,0,0,0,N/A,POINT_ROW,OK,PDFPLUMBER_2025_LE_OIL_UPLOADED_PDF_KEEP_ZERO_ROWS
2025,2026,LIMITED_ENTRY_ELK,2025_PERMITS=2026_MODEL__L.E. BULL ELK DRAW RESULTS.pdf,175,EB3534,EB,Cwmu Bull Elk - Little Red Creek - Any Legal Weapon,Nonresident,15,0,0,0,0,N/A,POINT_ROW,OK,PDFPLUMBER_2025_LE_OIL_UPLOADED_PDF_KEEP_ZERO_ROWS
2025,2026,LIMITED_ENTRY_ELK,2025_PERMITS=2026_MODEL__L.E. BULL ELK DRAW RESULTS.pdf,175,EB3534,EB,Cwmu Bull Elk - Little Red Creek - Any Legal Weapon,Resident,14,6,0,0,0,N/A,POINT_ROW,OK,PDFPLUMBER_2025_LE_OIL_UPLOADED_PDF_KEEP_ZERO_ROWS
2025,2026,LIMITED_ENTRY_ELK,2025_PERMITS=2026_MODEL__L.E. BULL ELK DRAW RESULTS.pdf,175,EB3534,EB,Cwmu Bull Elk - Little Red Creek - Any Legal Weapon,Nonresident,14,0,0,0,0,N/A,POINT_ROW,OK,PDFPLUMBER_2025_LE_OIL_UPLOADED_PDF_KEEP_ZERO_ROWS
2025,2026,LIMITED_ENTRY_ELK,2025_PERMITS=2026_MODEL__L.E. BULL ELK DRAW RESULTS.pdf,175,EB3534,EB,Cwmu Bull Elk - Little Red Creek - Any Legal Weapon,Resident,13,2,0,0,0,N/A,POINT_ROW,OK,PDFPLUMBER_2025_LE_OIL_UPLOADED_PDF_KEEP_ZERO_ROWS
2025,2026,LIMITED_ENTRY_ELK,2025_PERMITS=2026_MODEL__L.E. BULL ELK DRAW RESULTS.pdf,175,EB3534,EB,Cwmu Bull Elk - Little Red Creek - Any Legal Weapon,Nonresident,13,0,0,0,0,N/A,POINT_ROW,OK,PDFPLUMBER_2025_LE_OIL_UPLOADED_PDF_KEEP_ZERO_ROWS
2025,2026,LIMITED_ENTRY_ELK,2025_PERMITS=2026_MODEL__L.E. BULL ELK DRAW RESULTS.pdf,175,EB3534,EB,Cwmu Bull Elk - Little Red Creek - Any Legal Weapon,Resident,12,1,0,0,0,N/A,POINT_ROW,OK,PDFPLUMBER_2025_LE_OIL_UPLOADED_PDF_KEEP_ZERO_ROWS
2025,2026,LIMITED_ENTRY_ELK,2025_PERMITS=2026_MODEL__L.E. BULL ELK DRAW RESULTS.pdf,175,EB3534,EB,Cwmu Bull Elk - Little Red Creek - Any Legal Weapon,Nonresident,12,0,0,0,0,N/A,POINT_ROW,OK,PDFPLUMBER_2025_LE_OIL_UPLOADED_PDF_KEEP_ZERO_ROWS
2025,2026,LIMITED_ENTRY_ELK,2025_PERMITS=2026_MODEL__L.E. BULL ELK DRAW RESULTS.pdf,175,EB3534,EB,Cwmu Bull Elk - Little Red Creek - Any Legal Weapon,Resident,11,1,0,0,0,N/A,POINT_ROW,OK,PDFPLUMBER_2025_LE_OIL_UPLOADED_PDF_KEEP_ZERO_ROWS
2025,2026,LIMITED_ENTRY_ELK,2025_PERMITS=2026_MODEL__L.E. BULL ELK DRAW RESULTS.pdf,175,EB3534,EB,Cwmu Bull Elk - Little Red Creek - Any Legal Weapon,Nonresident,11,0,0,0,0,N/A,POINT_ROW,OK,PDFPLUMBER_2025_LE_OIL_UPLOADED_PDF_KEEP_ZERO_ROWS
2025,2026,LIMITED_ENTRY_ELK,2025_PERMITS=2026_MODEL__L.E. BULL ELK DRAW RESULTS.pdf,175,EB3534,EB,Cwmu Bull Elk - Little Red Creek - Any Legal Weapon,Resident,10,3,0,0,0,N/A,POINT_ROW,OK,PDFPLUMBER_2025_LE_OIL_UPLOADED_PDF_KEEP_ZERO_ROWS
2025,2026,LIMITED_ENTRY_ELK,2025_PERMITS=2026_MODEL__L.E. BULL ELK DRAW RESULTS.pdf,175,EB3534,EB,Cwmu Bull Elk - Little Red Creek - Any Legal Weapon,Nonresident,10,0,0,0,0,N/A,POINT_ROW,OK,PDFPLUMBER_2025_LE_OIL_UPLOADED_PDF_KEEP_ZERO_ROWS
2025,2026,LIMITED_ENTRY_ELK,2025_PERMITS=2026_MODEL__L.E. BULL ELK DRAW RESULTS.pdf,175,EB3534,EB,Cwmu Bull Elk - Little Red Creek - Any Legal Weapon,Resident,9,5,0,0,0,N/A,POINT_ROW,OK,PDFPLUMBER_2025_LE_OIL_UPLOADED_PDF_KEEP_ZERO_ROWS
2025,2026,LIMITED_ENTRY_ELK,2025_PERMITS=2026_MODEL__L.E. BULL ELK DRAW RESULTS.pdf,175,EB3534,EB,Cwmu Bull Elk - Little Red Creek - Any Legal Weapon,Nonresident,9,0,0,0,0,N/A,POINT_ROW,OK,PDFPLUMBER_2025_LE_OIL_UPLOADED_PDF_KEEP_ZERO_ROWS
2025,2026,LIMITED_ENTRY_ELK,2025_PERMITS=2026_MODEL__L.E. BULL ELK DRAW RESULTS.pdf,175,EB3534,EB,Cwmu Bull Elk - Little Red Creek - Any Legal Weapon,Resident,8,4,0,0,0,N/A,POINT_ROW,OK,PDFPLUMBER_2025_LE_OIL_UPLOADED_PDF_KEEP_ZERO_ROWS
2025,2026,LIMITED_ENTRY_ELK,2025_PERMITS=2026_MODEL__L.E. BULL ELK DRAW RESULTS.pdf,175,EB3534,EB,Cwmu Bull Elk - Little Red Creek - Any Legal Weapon,Nonresident,8,0,0,0,0,N/A,POINT_ROW,OK,PDFPLUMBER_2025_LE_OIL_UPLOADED_PDF_KEEP_ZERO_ROWS
2025,2026,LIMITED_ENTRY_ELK,2025_PERMITS=2026_MODEL__L.E. BULL ELK DRAW RESULTS.pdf,175,EB3534,EB,Cwmu Bull Elk - Little Red Creek - Any Legal Weapon,Resident,7,6,0,0,0,N/A,POINT_ROW,OK,PDFPLUMBER_2025_LE_OIL_UPLOADED_PDF_KEEP_ZERO_ROWS
2025,2026,LIMITED_ENTRY_ELK,2025_PERMITS=2026_MODEL__L.E. BULL ELK DRAW RESULTS.pdf,175,EB3534,EB,Cwmu Bull Elk - Little Red Creek - Any Legal Weapon,Nonresident,7,0,0,0,0,N/A,POINT_ROW,OK,PDFPLUMBER_2025_LE_OIL_UPLOADED_PDF_KEEP_ZERO_ROWS
2025,2026,LIMITED_ENTRY_ELK,2025_PERMITS=2026_MODEL__L.E. BULL ELK DRAW RESULTS.pdf,175,EB3534,EB,Cwmu Bull Elk - Little Red Creek - Any Legal Weapon,Resident,6,2,0,0,0,N/A,POINT_ROW,OK,PDFPLUMBER_2025_LE_OIL_UPLOADED_PDF_KEEP_ZERO_ROWS
2025,2026,LIMITED_ENTRY_ELK,2025_PERMITS=2026_MODEL__L.E. BULL ELK DRAW RESULTS.pdf,175,EB3534,EB,Cwmu Bull Elk - Little Red Creek - Any Legal Weapon,Nonresident,6,0,0,0,0,N/A,POINT_ROW,OK,PDFPLUMBER_2025_LE_OIL_UPLOADED_PDF_KEEP_ZERO_ROWS
2025,2026,LIMITED_ENTRY_ELK,2025_PERMITS=2026_MODEL__L.E. BULL ELK DRAW RESULTS.pdf,175,EB3534,EB,Cwmu Bull Elk - Little Red Creek - Any Legal Weapon,Resident,5,1,0,0,0,N/A,POINT_ROW,OK,PDFPLUMBER_2025_LE_OIL_UPLOADED_PDF_KEEP_ZERO_ROWS
2025,2026,LIMITED_ENTRY_ELK,2025_PERMITS=2026_MODEL__L.E. BULL ELK DRAW RESULTS.pdf,175,EB3534,EB,Cwmu Bull Elk - Little Red Creek - Any Legal Weapon,Nonresident,5,0,0,0,0,N/A,POINT_ROW,OK,PDFPLUMBER_2025_LE_OIL_UPLOADED_PDF_KEEP_ZERO_ROWS
2025,2026,LIMITED_ENTRY_ELK,2025_PERMITS=2026_MODEL__L.E. BULL ELK DRAW RESULTS.pdf,175,EB3534,EB,Cwmu Bull Elk - Little Red Creek - Any Legal Weapon,Resident,4,6,0,0,0,N/A,POINT_ROW,OK,PDFPLUMBER_2025_LE_OIL_UPLOADED_PDF_KEEP_ZERO_ROWS
2025,2026,LIMITED_ENTRY_ELK,2025_PERMITS=2026_MODEL__L.E. BULL ELK DRAW RESULTS.pdf,175,EB3534,EB,Cwmu Bull Elk - Little Red Creek - Any Legal Weapon,Nonresident,4,0,0,0,0,N/A,POINT_ROW,OK,PDFPLUMBER_2025_LE_OIL_UPLOADED_PDF_KEEP_ZERO_ROWS
2025,2026,LIMITED_ENTRY_ELK,2025_PERMITS=2026_MODEL__L.E. BULL ELK DRAW RESULTS.pdf,175,EB3534,EB,Cwmu Bull Elk - Little Red Creek - Any Legal Weapon,Resident,3,8,0,0,0,N/A,POINT_ROW,OK,PDFPLUMBER_2025_LE_OIL_UPLOADED_PDF_KEEP_ZERO_ROWS
2025,2026,LIMITED_ENTRY_ELK,2025_PERMITS=2026_MODEL__L.E. BULL ELK DRAW RESULTS.pdf,175,EB3534,EB,Cwmu Bull Elk - Little Red Creek - Any Legal Weapon,Nonresident,3,0,0,0,0,N/A,POINT_ROW,OK,PDFPLUMBER_2025_LE_OIL_UPLOADED_PDF_KEEP_ZERO_ROWS
2025,2026,LIMITED_ENTRY_ELK,2025_PERMITS=2026_MODEL__L.E. BULL ELK DRAW RESULTS.pdf,175,EB3534,EB,Cwmu Bull Elk - Little Red Creek - Any Legal Weapon,Resident,2,8,0,0,0,N/A,POINT_ROW,OK,PDFPLUMBER_2025_LE_OIL_UPLOADED_PDF_KEEP_ZERO_ROWS
2025,2026,LIMITED_ENTRY_ELK,2025_PERMITS=2026_MODEL__L.E. BULL ELK DRAW RESULTS.pdf,175,EB3534,EB,Cwmu Bull Elk - Little Red Creek - Any Legal Weapon,Nonresident,2,0,0,0,0,N/A,POINT_ROW,OK,PDFPLUMBER_2025_LE_OIL_UPLOADED_PDF_KEEP_ZERO_ROWS
2025,2026,LIMITED_ENTRY_ELK,2025_PERMITS=2026_MODEL__L.E. BULL ELK DRAW RESULTS.pdf,175,EB3534,EB,Cwmu Bull Elk - Little Red Creek - Any Legal Weapon,Resident,1,5,0,0,0,N/A,POINT_ROW,OK,PDFPLUMBER_2025_LE_OIL_UPLOADED_PDF_KEEP_ZERO_ROWS
2025,2026,LIMITED_ENTRY_ELK,2025_PERMITS=2026_MODEL__L.E. BULL ELK DRAW RESULTS.pdf,175,EB3534,EB,Cwmu Bull Elk - Little Red Creek - Any Legal Weapon,Nonresident,1,0,0,0,0,N/A,POINT_ROW,OK,PDFPLUMBER_2025_LE_OIL_UPLOADED_PDF_KEEP_ZERO_ROWS
2025,2026,LIMITED_ENTRY_ELK,2025_PERMITS=2026_MODEL__L.E. BULL ELK DRAW RESULTS.pdf,175,EB3534,EB,Cwmu Bull Elk - Little Red Creek - Any Legal Weapon,Resident,0,1,0,0,0,N/A,POINT_ROW,OK,PDFPLUMBER_2025_LE_OIL_UPLOADED_PDF_KEEP_ZERO_ROWS
2025,2026,LIMITED_ENTRY_ELK,2025_PERMITS=2026_MODEL__L.E. BULL ELK DRAW RESULTS.pdf,175,EB3534,EB,Cwmu Bull Elk - Little Red Creek - Any Legal Weapon,Nonresident,0,0,0,0,0,N/A,POINT_ROW,OK,PDFPLUMBER_2025_LE_OIL_UPLOADED_PDF_KEEP_ZERO_ROWS
2025,2026,LIMITED_ENTRY_ELK,2025_PERMITS=2026_MODEL__L.E. BULL ELK DRAW RESULTS.pdf,176,EB3536,EB,Cwmu Bull Elk - Minnie Maud Ridge - Any Legal Weapon,Resident,32,0,0,0,0,N/A,POINT_ROW,OK,PDFPLUMBER_2025_LE_OIL_UPLOADED_PDF_KEEP_ZERO_ROWS
2025,2026,LIMITED_ENTRY_ELK,2025_PERMITS=2026_MODEL__L.E. BULL ELK DRAW RESULTS.pdf,176,EB3536,EB,Cwmu Bull Elk - Minnie Maud Ridge - Any Legal Weapon,Nonresident,32,0,0,0,0,N/A,POINT_ROW,OK,PDFPLUMBER_2025_LE_OIL_UPLOADED_PDF_KEEP_ZERO_ROWS
2025,2026,LIMITED_ENTRY_ELK,2025_PERMITS=2026_MODEL__L.E. BULL ELK DRAW RESULTS.pdf,176,EB3536,EB,Cwmu Bull Elk - Minnie Maud Ridge - Any Legal Weapon,Resident,31,0,0,0,0,N/A,POINT_ROW,OK,PDFPLUMBER_2025_LE_OIL_UPLOADED_PDF_KEEP_ZERO_ROWS
2025,2026,LIMITED_ENTRY_ELK,2025_PERMITS=2026_MODEL__L.E. BULL ELK DRAW RESULTS.pdf,176,EB3536,EB,Cwmu Bull Elk - Minnie Maud Ridge - Any Legal Weapon,Nonresident,31,0,0,0,0,N/A,POINT_ROW,OK,PDFPLUMBER_2025_LE_OIL_UPLOADED_PDF_KEEP_ZERO_ROWS
2025,2026,LIMITED_ENTRY_ELK,2025_PERMITS=2026_MODEL__L.E. BULL ELK DRAW RESULTS.pdf,176,EB3536,EB,Cwmu Bull Elk - Minnie Maud Ridge - Any Legal Weapon,Resident,30,0,0,0,0,N/A,POINT_ROW,OK,PDFPLUMBER_2025_LE_OIL_UPLOADED_PDF_KEEP_ZERO_ROWS
2025,2026,LIMITED_ENTRY_ELK,2025_PERMITS=2026_MODEL__L.E. BULL ELK DRAW RESULTS.pdf,176,EB3536,EB,Cwmu Bull Elk - Minnie Maud Ridge - Any Legal Weapon,Nonresident,30,0,0,0,0,N/A,POINT_ROW,OK,PDFPLUMBER_2025_LE_OIL_UPLOADED_PDF_KEEP_ZERO_ROWS
2025,2026,LIMITED_ENTRY_ELK,2025_PERMITS=2026_MODEL__L.E. BULL ELK DRAW RESULTS.pdf,176,EB3536,EB,Cwmu Bull Elk - Minnie Maud Ridge - Any Legal Weapon,Resident,29,0,0,0,0,N/A,POINT_ROW,OK,PDFPLUMBER_2025_LE_OIL_UPLOADED_PDF_KEEP_ZERO_ROWS
2025,2026,LIMITED_ENTRY_ELK,2025_PERMITS=2026_MODEL__L.E. BULL ELK DRAW RESULTS.pdf,176,EB3536,EB,Cwmu Bull Elk - Minnie Maud Ridge - Any Legal Weapon,Nonresident,29,0,0,0,0,N/A,POINT_ROW,OK,PDFPLUMBER_2025_LE_OIL_UPLOADED_PDF_KEEP_ZERO_ROWS
2025,2026,LIMITED_ENTRY_ELK,2025_PERMITS=2026_MODEL__L.E. BULL ELK DRAW RESULTS.pdf,176,EB3536,EB,Cwmu Bull Elk - Minnie Maud Ridge - Any Legal Weapon,Resident,28,0,0,0,0,N/A,POINT_ROW,OK,PDFPLUMBER_2025_LE_OIL_UPLOADED_PDF_KEEP_ZERO_ROWS
2025,2026,LIMITED_ENTRY_ELK,2025_PERMITS=2026_MODEL__L.E. BULL ELK DRAW RESULTS.pdf,176,EB3536,EB,Cwmu Bull Elk - Minnie Maud Ridge - Any Legal Weapon,Nonresident,28,0,0,0,0,N/A,POINT_ROW,OK,PDFPLUMBER_2025_LE_OIL_UPLOADED_PDF_KEEP_ZERO_ROWS
2025,2026,LIMITED_ENTRY_ELK,2025_PERMITS=2026_MODEL__L.E. BULL ELK DRAW RESULTS.pdf,176,EB3536,EB,Cwmu Bull Elk - Minnie Maud Ridge - Any Legal Weapon,Resident,27,0,0,0,0,N/A,POINT_ROW,OK,PDFPLUMBER_2025_LE_OIL_UPLOADED_PDF_KEEP_ZERO_ROWS
2025,2026,LIMITED_ENTRY_ELK,2025_PERMITS=2026_MODEL__L.E. BULL ELK DRAW RESULTS.pdf,176,EB3536,EB,Cwmu Bull Elk - Minnie Maud Ridge - Any Legal Weapon,Nonresident,27,0,0,0,0,N/A,POINT_ROW,OK,PDFPLUMBER_2025_LE_OIL_UPLOADED_PDF_KEEP_ZERO_ROWS
2025,2026,LIMITED_ENTRY_ELK,2025_PERMITS=2026_MODEL__L.E. BULL ELK DRAW RESULTS.pdf,176,EB3536,EB,Cwmu Bull Elk - Minnie Maud Ridge - Any Legal Weapon,Resident,26,0,0,0,0,N/A,POINT_ROW,OK,PDFPLUMBER_2025_LE_OIL_UPLOADED_PDF_KEEP_ZERO_ROWS
2025,2026,LIMITED_ENTRY_ELK,2025_PERMITS=2026_MODEL__L.E. BULL ELK DRAW RESULTS.pdf,176,EB3536,EB,Cwmu Bull Elk - Minnie Maud Ridge - Any Legal Weapon,Nonresident,26,0,0,0,0,N/A,POINT_ROW,OK,PDFPLUMBER_2025_LE_OIL_UPLOADED_PDF_KEEP_ZERO_ROWS
2025,2026,LIMITED_ENTRY_ELK,2025_PERMITS=2026_MODEL__L.E. BULL ELK DRAW RESULTS.pdf,176,EB3536,EB,Cwmu Bull Elk - Minnie Maud Ridge - Any Legal Weapon,Resident,25,0,0,0,0,N/A,POINT_ROW,OK,PDFPLUMBER_2025_LE_OIL_UPLOADED_PDF_KEEP_ZERO_ROWS
2025,2026,LIMITED_ENTRY_ELK,2025_PERMITS=2026_MODEL__L.E. BULL ELK DRAW RESULTS.pdf,176,EB3536,EB,Cwmu Bull Elk - Minnie Maud Ridge - Any Legal Weapon,Nonresident,25,0,0,0,0,N/A,POINT_ROW,OK,PDFPLUMBER_2025_LE_OIL_UPLOADED_PDF_KEEP_ZERO_ROWS
2025,2026,LIMITED_ENTRY_ELK,2025_PERMITS=2026_MODEL__L.E. BULL ELK DRAW RESULTS.pdf,176,EB3536,EB,Cwmu Bull Elk - Minnie Maud Ridge - Any Legal Weapon,Resident,24,0,0,0,0,N/A,POINT_ROW,OK,PDFPLUMBER_2025_LE_OIL_UPLOADED_PDF_KEEP_ZERO_ROWS
2025,2026,LIMITED_ENTRY_ELK,2025_PERMITS=2026_MODEL__L.E. BULL ELK DRAW RESULTS.pdf,176,EB3536,EB,Cwmu Bull Elk - Minnie Maud Ridge - Any Legal Weapon,Nonresident,24,0,0,0,0,N/A,POINT_ROW,OK,PDFPLUMBER_2025_LE_OIL_UPLOADED_PDF_KEEP_ZERO_ROWS
2025,2026,LIMITED_ENTRY_ELK,2025_PERMITS=2026_MODEL__L.E. BULL ELK DRAW RESULTS.pdf,176,EB3536,EB,Cwmu Bull Elk - Minnie Maud Ridge - Any Legal Weapon,Resident,23,1,1,0,1,1 in 1.0,POINT_ROW,OK,PDFPLUMBER_2025_LE_OIL_UPLOADED_PDF_KEEP_ZERO_ROWS
2025,2026,LIMITED_ENTRY_ELK,2025_PERMITS=2026_MODEL__L.E. BULL ELK DRAW RESULTS.pdf,176,EB3536,EB,Cwmu Bull Elk - Minnie Maud Ridge - Any Legal Weapon,Nonresident,23,0,0,0,0,N/A,POINT_ROW,OK,PDFPLUMBER_2025_LE_OIL_UPLOADED_PDF_KEEP_ZERO_ROWS
